"","MCD_FIPS","geoid","pop","percap_inc_2015","med_inc_15older","unemp_1864_perc","bach_perc","male_perc","age_med","white_perc","black_perc","asian_perc","hisp_perc","native_perc","pov_perc","stamps_perc","house_size_ave","muni_county_2016","hindi","muni.area","muni.dense"
"602","5502550225","06000US5502550225",1716,27662,30678,4.13223140495868,19.2783505154639,48.6013986013986,38.2,96.7948717948718,0.699300699300699,0.291375291375291,4.1958041958042,0,14.8171109733416,13.4909596662031,2.39,"TOWN OF MAZOMANIE DANE","13034",1.55045024949596,1106.77527418752
"603","5502550250","06000US5502550250",1066,32265,33079,3.58208955223881,24.5519713261649,47.1857410881801,46,97.3733583489681,0,0.844277673545966,2.6266416510319,0,3.74280230326296,5.33980582524272,2.59,NA,NA,49.6883796308259,21.4537082496985
"604","5502550475","06000US5502550475",1234,35480,33857,3.42717258261934,21.2483399734396,51.5397082658023,47.2,92.9497568881686,0,0.243111831442464,5.26742301458671,0,4.6242774566474,9.01803607214429,2.47,"TOWN OF MEDINA DANE","13036",31.1069812693369,39.6695516455141
"605","5502551575","06000US5502551575",18478,43066,37139,4.66887417218543,40.2169701666021,47.6458491178699,38.6,86.1565104448533,5.68243316376231,4.50806364325143,6.30479489122199,0.178590756575387,8.33145941083877,8.81288665810669,2.15,"CITY OF MIDDLETON DANE","13255",2.75703961539898,6702.11624700431
"606","5502551575","06000US5502551575",18478,43066,37139,4.66887417218543,40.2169701666021,47.6458491178699,38.6,86.1565104448533,5.68243316376231,4.50806364325143,6.30479489122199,0.178590756575387,8.33145941083877,8.81288665810669,2.15,"CITY OF MIDDLETON DANE","13255",2.75703961539898,6702.11624700431
"607","5502551575","06000US5502551575",18478,43066,37139,4.66887417218543,40.2169701666021,47.6458491178699,38.6,86.1565104448533,5.68243316376231,4.50806364325143,6.30479489122199,0.178590756575387,8.33145941083877,8.81288665810669,2.15,"CITY OF MIDDLETON DANE","13255",2.75703961539898,6702.11624700431
"608","5502551575","06000US5502551575",18478,43066,37139,4.66887417218543,40.2169701666021,47.6458491178699,38.6,86.1565104448533,5.68243316376231,4.50806364325143,6.30479489122199,0.178590756575387,8.33145941083877,8.81288665810669,2.15,"CITY OF MIDDLETON DANE","13255",2.75703961539898,6702.11624700431
"609","5502551600","06000US5502551600",6083,67646,54355,2.05238995409128,48.1107585809057,50.2548084826566,42.4,92.4708203189216,0,4.68518822949203,3.27141213217163,0.213710340292619,1.14256480218281,1.79611650485437,2.94,"TOWN OF MIDDLETON DANE","13038",2.75410890471035,2208.69987733464
"610","5502553675","06000US5502553675",7835,37698,32225,3.48037231889923,37.4295377677565,50.2105934907466,44.8,93.6311423101468,2.2208040842374,1.96553924696873,4.19910657306956,0.1148691767709,8.52906442724052,10.8121827411168,1.98,"CITY OF MONONA DANE","13258",0.451334142909782,17359.6438981709
"611","5502553675","06000US5502553675",7835,37698,32225,3.48037231889923,37.4295377677565,50.2105934907466,44.8,93.6311423101468,2.2208040842374,1.96553924696873,4.19910657306956,0.1148691767709,8.52906442724052,10.8121827411168,1.98,"CITY OF MONONA DANE","13258",0.451334142909782,17359.6438981709
"612","5502554100","06000US5502554100",1046,41484,37440,2.01550387596899,30.2325581395349,51.5296367112811,50.9,100,0,0,0,0,2.51937984496124,4.83870967741935,2.41,"TOWN OF MONTROSE DANE","13040",51.8007763935812,20.1927475382321
"613","5502554725","06000US5502554725",7349,29700,34012,4.14426523297491,32.9611650485437,50.1292692883385,38.3,99.1155259218941,0.231323989658457,0,0.653150088447408,0,5.18645520788684,11.9699042407661,2.48,"VILLAGE OF MOUNT HOREB DANE","13157",0.869389137271772,8453.06167852738
"614","5502554725","06000US5502554725",7349,29700,34012,4.14426523297491,32.9611650485437,50.1292692883385,38.3,99.1155259218941,0.231323989658457,0,0.653150088447408,0,5.18645520788684,11.9699042407661,2.48,"VILLAGE OF MOUNT HOREB DANE","13157",0.869389137271772,8453.06167852738
"615","5502560200","06000US5502560200",9769,36499,38639,2.72727272727273,27.914710485133,48.3058654928857,36.2,92.7218753198894,2.67171665472413,0.388985566588187,1.2897942471082,0.419694953424097,4.62806424344886,5.03328894806924,2.58,"VILLAGE OF OREGON DANE","13165",0.540045322424656,18089.2225047702
"616","5502560200","06000US5502560200",9769,36499,38639,2.72727272727273,27.914710485133,48.3058654928857,36.2,92.7218753198894,2.67171665472413,0.388985566588187,1.2897942471082,0.419694953424097,4.62806424344886,5.03328894806924,2.58,"VILLAGE OF OREGON DANE","13165",0.540045322424656,18089.2225047702
"617","5502560200","06000US5502560200",9769,36499,38639,2.72727272727273,27.914710485133,48.3058654928857,36.2,92.7218753198894,2.67171665472413,0.388985566588187,1.2897942471082,0.419694953424097,4.62806424344886,5.03328894806924,2.58,"VILLAGE OF OREGON DANE","13165",0.540045322424656,18089.2225047702
"618","5502560225","06000US5502560225",3232,46582,45974,1.37767220902613,39.0642002176279,48.7314356435644,47,98.2673267326733,0,0.309405940594059,0.433168316831683,0.123762376237624,2.34741784037559,0.251466890192791,2.71,"TOWN OF OREGON DANE","13042",22.4001857010876,144.284518134288
"619","5502562050","06000US5502562050",805,34851,32361,5.74948665297741,32.0185614849188,50.5590062111801,45,98.7577639751553,0.496894409937888,0,6.45962732919255,0.372670807453416,3.87984981226533,2.5974025974026,2.61,"TOWN OF PERRY DANE","13044",93.414889500535,8.61746991624274
"620","5502563375","06000US5502563375",3289,40673,34712,3.01681503461919,29.2588495575221,53.3596837944664,48.4,94.5272119185163,0.699300699300699,3.25326847065977,0.942535725144421,0.304043782304652,2.49921899406436,0,2.58,"TOWN OF PLEASANT SPRINGS DANE","13046",21.9672036138954,149.723199083908
"621","5502565575","06000US5502565575",710,36753,31131,3.75586854460094,29.1237113402062,46.4788732394366,50.5,92.6760563380282,1.40845070422535,0.563380281690141,2.25352112676056,0.140845070422535,0.860832137733142,1.48148148148148,2.63,"TOWN OF PRIMROSE DANE","13048",92.7446772325696,7.65542585500169
"622","5502568725","06000US5502568725",202,30366,30625,6.97674418604651,26.1682242990654,48.019801980198,38.8,85.6435643564356,2.97029702970297,0.495049504950495,13.3663366336634,0,20.2072538860104,16.6666666666667,2.1,"VILLAGE OF ROCKDALE DANE","13176",0.769325321634524,262.567725667507
"623","5502569850","06000US5502569850",1824,40535,41016,2.19683655536028,22.6705091258405,53.2894736842105,44.4,98.3004385964912,0.109649122807018,1.20614035087719,0.767543859649123,0,2.19347581552306,1.58045977011494,2.62,"TOWN OF ROXBURY DANE","13050",35.4688730090365,51.4253723126556
"624","5502570400","06000US5502570400",2048,39699,39674,5.90909090909091,24.9177631578947,51.318359375,44,96.826171875,0.1953125,0.48828125,4.052734375,0,3.8676844783715,5.84498094027954,2.6,"TOWN OF RUTLAND DANE","13052",53.2337888422467,38.471806056658
"625","5502573750","06000US5502573750",1839,67482,56471,2.41090146750524,28.0187573270809,49.3746601413812,46.3,89.2332789559543,4.2958129418162,2.28384991843393,3.04513322457858,0.870038064165307,3.27959977765425,2.30880230880231,2.65,"VILLAGE OF SHOREWOOD HILLS DANE","13181",0.860504328723133,2137.11882510669
"626","5502575850","06000US5502575850",2003,39910,34647,1.92926045016077,31.1722912966252,52.1717423864204,48.3,97.2041937094359,0.349475786320519,1.39790314528208,0.748876684972541,0,4.84536082474227,4.67914438502674,2.68,"TOWN OF SPRINGDALE DANE","13054",64.1046546607453,31.24578099048
"627","5502575875","06000US5502575875",2838,43947,41349,3.05123776626367,31.4874436574372,53.3121916842847,41.1,94.9964763918252,0.105708245243129,0.528541226215645,4.65116279069767,0.352360817477097,3.72783206659428,6.51302605210421,2.84,"TOWN OF SPRINGFIELD DANE","13056",35.8060369392231,79.2603773720393
"628","5502577675","06000US5502577675",12976,28740,31566,4.48586118251928,32.4399941098513,47.9500616522811,39.3,92.3859432799014,3.69143033292232,0.855425400739827,1.99599260172626,0.00770653514180025,8.80901464056588,10.5514214844495,2.42,"CITY OF STOUGHTON DANE","13281",1.14750974521481,11307.9649685859
"629","5502577675","06000US5502577675",12976,28740,31566,4.48586118251928,32.4399941098513,47.9500616522811,39.3,92.3859432799014,3.69143033292232,0.855425400739827,1.99599260172626,0.00770653514180025,8.80901464056588,10.5514214844495,2.42,"CITY OF STOUGHTON DANE","13281",1.14750974521481,11307.9649685859
"630","5502577675","06000US5502577675",12976,28740,31566,4.48586118251928,32.4399941098513,47.9500616522811,39.3,92.3859432799014,3.69143033292232,0.855425400739827,1.99599260172626,0.00770653514180025,8.80901464056588,10.5514214844495,2.42,"CITY OF STOUGHTON DANE","13281",1.14750974521481,11307.9649685859
"631","5502577675","06000US5502577675",12976,28740,31566,4.48586118251928,32.4399941098513,47.9500616522811,39.3,92.3859432799014,3.69143033292232,0.855425400739827,1.99599260172626,0.00770653514180025,8.80901464056588,10.5514214844495,2.42,"CITY OF STOUGHTON DANE","13281",1.14750974521481,11307.9649685859
"632","5502578600","06000US5502578600",31174,30884,35455,3.69214768590744,34.0448239060832,47.7545390389427,34.5,85.3788413421441,5.79328927952781,4.6737666003721,3.86540065439148,0.192468082376339,9.01436186466574,9.63786943812926,2.52,"CITY OF SUN PRAIRIE DANE","13282",1.06904193523321,29160.6895600401
"633","5502578600","06000US5502578600",31174,30884,35455,3.69214768590744,34.0448239060832,47.7545390389427,34.5,85.3788413421441,5.79328927952781,4.6737666003721,3.86540065439148,0.192468082376339,9.01436186466574,9.63786943812926,2.52,"CITY OF SUN PRAIRIE DANE","13282",1.06904193523321,29160.6895600401
"634","5502578600","06000US5502578600",31174,30884,35455,3.69214768590744,34.0448239060832,47.7545390389427,34.5,85.3788413421441,5.79328927952781,4.6737666003721,3.86540065439148,0.192468082376339,9.01436186466574,9.63786943812926,2.52,"CITY OF SUN PRAIRIE DANE","13282",1.06904193523321,29160.6895600401
"635","5502578600","06000US5502578600",31174,30884,35455,3.69214768590744,34.0448239060832,47.7545390389427,34.5,85.3788413421441,5.79328927952781,4.6737666003721,3.86540065439148,0.192468082376339,9.01436186466574,9.63786943812926,2.52,"CITY OF SUN PRAIRIE DANE","13282",1.06904193523321,29160.6895600401
"636","5502578625","06000US5502578625",2593,31268,31435,3.90006093845216,20.4210526315789,49.9035865792518,37.8,94.1380640185114,0.617045892788276,2.89240262244504,11.839568067875,0.42421905129194,16.7942005638341,9.31034482758621,2.97,"TOWN OF SUN PRAIRIE DANE","13058",30.6424412721213,84.6211950599095
"637","5502582525","06000US5502582525",835,41574,37083,1.65137614678899,38.1443298969072,51.8562874251497,48.2,96.7664670658683,0.598802395209581,0.119760479041916,0.359281437125749,0,5.4590570719603,2.33236151603499,2.43,"TOWN OF VERMONT DANE","13060",92.8701395659203,8.99104926408889
"638","5502582600","06000US5502582600",11723,38693,47455,1.75536361103371,37.1881069774391,48.4773522135972,38,94.4724046745714,2.47376951292331,1.08334044186642,1.032159003668,0,4.77333333333333,2.19039595619208,2.46,"CITY OF VERONA DANE","13286",4.12228888067242,2843.80846159616
"639","5502582600","06000US5502582600",11723,38693,47455,1.75536361103371,37.1881069774391,48.4773522135972,38,94.4724046745714,2.47376951292331,1.08334044186642,1.032159003668,0,4.77333333333333,2.19039595619208,2.46,"CITY OF VERONA DANE","13286",4.12228888067242,2843.80846159616
"640","5502582600","06000US5502582600",11723,38693,47455,1.75536361103371,37.1881069774391,48.4773522135972,38,94.4724046745714,2.47376951292331,1.08334044186642,1.032159003668,0,4.77333333333333,2.19039595619208,2.46,"CITY OF VERONA DANE","13286",4.12228888067242,2843.80846159616
"641","5502582625","06000US5502582625",1722,47928,40400,4.3517679057117,41.0844629822732,52.7293844367015,44.7,96.2253193960511,1.27758420441347,1.45180023228804,1.97444831591173,0.174216027874564,3.04985337243402,4.38729198184569,2.61,"TOWN OF VERONA DANE","13062",16.8798802036229,102.014942003582
"642","5502582625","06000US5502582625",1722,47928,40400,4.3517679057117,41.0844629822732,52.7293844367015,44.7,96.2253193960511,1.27758420441347,1.45180023228804,1.97444831591173,0.174216027874564,3.04985337243402,4.38729198184569,2.61,"TOWN OF VERONA DANE","13062",16.8798802036229,102.014942003582
"643","5502582750","06000US5502582750",1628,41758,40938,4.32822362488729,23.6656596173212,52.2113022113022,45,99.3243243243243,0,0.552825552825553,2.27272727272727,0.122850122850123,2.71122320302648,6.76818950930626,2.75,"TOWN OF VIENNA DANE","13064",44.2091341583058,36.824969115441
"644","5502584350","06000US5502584350",12846,40088,41595,3.22154739899657,39.1752577319588,49.8910166588821,38.6,94.216098396388,1.05091078935077,1.15210960610307,4.0790907675541,0,2.74318274318274,4.29434613724644,2.75,"VILLAGE OF WAUNAKEE DANE","13191",1.29991084797661,9882.21616889769
"645","5502584350","06000US5502584350",12846,40088,41595,3.22154739899657,39.1752577319588,49.8910166588821,38.6,94.216098396388,1.05091078935077,1.15210960610307,4.0790907675541,0,2.74318274318274,4.29434613724644,2.75,"VILLAGE OF WAUNAKEE DANE","13191",1.29991084797661,9882.21616889769
"646","5502586125","06000US5502586125",4107,55802,41063,6.93462897526502,37.2520561199807,51.1809106403701,52.9,96.4694424153884,0,1.77745312880448,0.900900900900901,0.413927440954468,4.04319437468609,4.91978609625668,2.18,"TOWN OF WESTPORT DANE","13066",23.9349008271922,171.590433135786
"647","5502587750","06000US5502587750",6608,38791,40392,3.79241516966068,34.9018553374563,49.8032687651332,40.5,91.4951573849879,0.771791767554479,5.13014527845036,0.953389830508475,0,4.96465043205028,4.09867172675522,2.51,"VILLAGE OF WINDSOR DANE","13196",NA,NA
"648","5502587750","06000US5502587750",6608,38791,40392,3.79241516966068,34.9018553374563,49.8032687651332,40.5,91.4951573849879,0.771791767554479,5.13014527845036,0.953389830508475,0,4.96465043205028,4.09867172675522,2.51,"VILLAGE OF WINDSOR DANE","13196",NA,NA
"649","5502587750","06000US5502587750",6608,38791,40392,3.79241516966068,34.9018553374563,49.8032687651332,40.5,91.4951573849879,0.771791767554479,5.13014527845036,0.953389830508475,0,4.96465043205028,4.09867172675522,2.51,"VILLAGE OF WINDSOR DANE","13196",NA,NA
"650","5502589450","06000US5502589450",685,35083,41016,1.6359918200409,20.2672605790646,51.970802919708,49.6,95.1824817518248,2.04379562043796,0.437956204379562,0,0,3.63636363636364,1.43884892086331,2.46,"TOWN OF YORK DANE","13070",92.878136720642,7.37525562189449
"651","5502703200","06000US5502703200",2563,29913,29054,2.03527815468114,18.6578171091445,49.2001560671089,43.9,97.8150604760047,1.01443620756925,0.273117440499415,1.36558720249707,0,12.4049619847939,6.7379679144385,2.74,"TOWN OF ASHIPPUN DODGE","14002",5.24757200390761,488.416356762987
"652","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"653","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"654","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"655","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"656","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"657","5502705900","06000US5502705900",16400,24884,26555,4.73372781065089,15.5261053353136,51.8109756097561,40.6,93.9146341463415,0.286585365853659,0.597560975609756,6.23170731707317,1.51829268292683,13.0326613932126,15.140214797136,2.4,"CITY OF BEAVER DAM DODGE","14206",2.14343702059227,7651.26282808553
"658","5502705925","06000US5502705925",3925,28997,32146,1.44636400160707,20.8469055374593,50.9044585987261,47.3,98.9554140127389,0.382165605095541,0.203821656050955,6.1656050955414,0,3.80296069423175,7.11538461538461,2.52,"TOWN OF BEAVER DAM DODGE","14004",6.47197487888093,606.460944835847
"659","5502705925","06000US5502705925",3925,28997,32146,1.44636400160707,20.8469055374593,50.9044585987261,47.3,98.9554140127389,0.382165605095541,0.203821656050955,6.1656050955414,0,3.80296069423175,7.11538461538461,2.52,"TOWN OF BEAVER DAM DODGE","14004",6.47197487888093,606.460944835847
